,SIM1,SIM2,SIM3
2005-04-21,-0.007911707877653305,0.00807536536643734,-0.004000044198164771
2005-04-22,-0.0042867148814736645,-0.016238000593958333,-0.0031152286745738202
2005-04-25,-0.013427102955688473,-0.03210409685713952,0.036929704675373036
2005-04-26,-0.015374047964911583,-0.027244449434192592,0.024548161760534856
2005-04-27,0.008727288784726311,0.022934985086663938,-0.014051003042922651
2005-04-28,0.007050524919733797,-3.179623625724758e-05,-0.007053979944984559
2005-04-29,0.016103088965337648,0.010411846575948317,-0.009593990149483166
2005-05-02,-0.010085454371903889,0.00650193954813006,0.043059871001531774
2005-05-03,0.021820506420297762,-0.01382489379139419,-0.007519703622719592
2005-05-04,-0.004455604233015756,-0.012017972399292023,0.008791774928497005
2005-05-05,0.02012996842148577,0.015856478541976984,0.0022462688125558772
2005-05-06,-0.006211502808511621,-0.005984611585063209,-0.02316434012163906
2005-05-09,-0.008866187976479936,-0.0073867413200049015,0.013274255128294648
2005-05-10,0.0036511905373259766,-0.005861687432798176,0.012010769851585319
2005-05-11,0.012940616066060853,0.0012820403028114993,0.008935881245903806
2005-05-12,0.001577510208363793,0.027112531708795108,0.00804123057720582
2005-05-13,-0.007320384090562131,0.007190200116568338,-0.035346165360636
2005-05-16,-0.016441584358972212,0.01829626774356534,0.016800550760095335
2005-05-17,-0.016800548167225326,-0.021755792427626378,-0.017119951605039426
2005-05-18,0.007182206021909113,-0.019944576191619538,0.031710393940784294
2005-05-19,0.0122604111083432,0.025458032622609032,-0.007836505892825654
2005-05-20,-0.0024870600855279126,0.008987262819388822,-0.005906285724691288
2005-05-23,-0.0132948097565304,0.005984590009504045,-0.0022175447117690284
2005-05-24,0.011689946218254584,-0.004208681910384324,-0.012614533930630526
2005-05-25,-0.016509686950641395,0.03191280582724678,-0.023124766531040487
2005-05-26,-0.008132445644250258,0.007168114870538012,0.0059493361087419976
2005-05-27,0.008291483930975181,-0.008092667851002556,-0.0218181097593942
2005-05-30,-0.02856625232048767,-0.008101977276993511,0.01507527646077744
2005-05-31,0.006234216765179393,-0.005724372991082331,-0.016969393801517137
2005-06-01,-0.007475663498780809,0.01802023972692261,0.011791824553469409
2005-06-02,0.0018217535347132584,0.012850701525906097,0.0025022951250408035
2005-06-03,-0.0009142180152962711,0.011140086072245385,0.026323095906974382
2005-06-06,0.002702460328251262,0.03872546269887779,0.024998983417717134
2005-06-07,0.008737074934401977,0.009115134996989203,0.02515891174775214
2005-06-08,-0.009809800007431561,0.0016925756493150787,-0.025357827869100916
2005-06-09,0.018433690903208243,0.014219263138457384,0.01622686967021989
2005-06-10,0.008448978373877671,0.01220715321275644,0.00936819475602126
2005-06-13,0.01036749454442532,-0.03394475148850526,0.03814663578427267
2005-06-14,0.014325238915787804,-0.020569801740663193,0.0018391161434153421
2005-06-15,0.009403142247734293,0.015815614176744913,0.01061713582318183
2005-06-16,0.010330005784638404,0.017614074216851253,-0.006181814621385308
2005-06-17,0.0006169185322732486,-0.005190125615015981,-0.0009102481395189278
2005-06-20,-0.017866482977154936,-0.008954138401207888,0.00550837744404478
2005-06-21,-0.0007977310767018393,-0.026674482009198714,0.015432664222202977
2005-06-22,-0.009531934643348521,0.003191735462863394,-0.02222857463333112
2005-06-23,-0.017370666161596545,0.0066386686370520686,0.018854857635133636
2005-06-24,0.0041332370632858285,0.013559281547486516,-0.026091680719289783
2005-06-27,-0.007218754159921996,-0.008155390222512254,0.023192713544815967
2005-06-28,-0.012526452059447041,-0.011582944421547796,0.007737096002372846
2005-06-29,-0.012459786301789628,0.02020157717281261,0.02726119460896831
2005-06-30,0.004043289745069765,-0.0025262333024186592,-0.05042209790050855
2005-07-01,0.004455545874407024,0.0022549296457297684,0.02811746144541875
2005-07-04,0.01656803195304239,-0.03323997259680298,-0.0008915149818874808
2005-07-05,-0.0007832283799159462,-0.009534724788565544,0.009437677838320682
2005-07-06,0.013265813515744088,0.026779291463483845,-0.0011873314462463496
2005-07-07,0.017186151981704374,0.026978045141831355,0.012033710009390726
2005-07-08,0.013841214838649396,-0.005420546164160141,-0.006658230941425914
2005-07-11,-0.03025911130112048,0.009601773377483013,-0.019645423370718593
2005-07-12,0.016910136027775077,0.0012462253910425771,0.006767771018644288
2005-07-13,0.0036514887089679755,0.04231162732908449,-0.01473616433248991
2005-07-14,0.0052920933564876566,-0.052462393283292344,-0.01756831308681228
2005-07-15,0.004558808701332739,-0.001251062981268018,-0.01889598339970162
2005-07-18,0.00473608379884642,-0.066794585563855,0.026488541308097437
2005-07-19,0.0039310516399524075,0.015653171220151404,-0.010983039346243034
2005-07-20,-0.004571328565489902,0.03183917614373388,0.029898419109997566
2005-07-21,-0.023615741575881102,-0.0025239479399204096,-0.005911951391397121
2005-07-22,-0.00021671661460234633,0.003041152656265959,-0.01626924278914983
2005-07-25,-0.009988085020992745,0.010325012742057918,-0.010913760548263084
2005-07-26,0.014151838874653273,0.024291644003355404,-0.020057221894276594
2005-07-27,-0.004136656775571492,-0.04373143320070482,-0.01951068227215572
2005-07-28,0.0013505417345668937,-0.006819869344752754,-0.007679302025493878
2005-07-29,-0.010634204198737666,0.0063869495784417245,-0.04972111364169522
2005-08-01,-0.005842052491630051,-0.007960817688015839,0.024821544353002926
2005-08-02,0.00022951861730310057,-0.01349075717952518,-0.009014729305206838
2005-08-03,-0.018587072257687933,-0.018328506461585875,0.020623142509151666
2005-08-04,0.004718133124057957,-0.0058579032067456824,-0.027948042056081514
2005-08-05,-0.001423493098584901,0.004792633030149452,-0.009475195510276539
2005-08-08,-0.014743006414562389,0.023570198369284888,-0.02686299457852223
2005-08-09,-0.029420035878871476,0.00178113941370844,-0.0003060674432902181
2005-08-10,0.007866132363218899,-0.01862174456535108,0.0015041622283860161
2005-08-11,-0.003971984350542312,0.002670487177084536,0.02976127277601385
2005-08-12,-0.006378216051118037,0.021525671730387216,0.00826235614681544
2005-08-15,-0.0025741395767937673,-0.011293192916539916,0.021865930587154046
2005-08-16,0.023094212884387753,-0.0017482196326028252,0.005172715801933391
2005-08-17,-0.0015211057367140156,0.01570226823622534,0.0395800683371021
2005-08-18,0.0012754098223267626,-0.012767732657906122,-0.014702615215199402
2005-08-19,-0.01865430644446061,-0.003045612016919209,0.03421127973132329
2005-08-22,0.021670572079841518,0.00045033220368393784,0.0011852364810352512
2005-08-23,0.01071598721830475,0.010290184002556579,0.01393104399221547
2005-08-24,0.013077383659279468,-0.0399429190587881,0.0005263146178294226
2005-08-25,0.00014501246558047383,0.005184310139739457,0.02310022451550243
2005-08-26,0.011649481595000647,-0.008631591044064588,-0.0087843522361197
2005-08-29,0.004276480461171929,-0.0018314400055316946,0.0017030523675033258
2005-08-30,0.007648767340583663,0.02027322994656807,0.03578690303990594
2005-08-31,-0.0021325054956946084,0.010935304597723003,0.01602149581141529
2005-09-01,-0.018338905466933418,0.04560451063578341,0.008206560602857793
2005-09-02,0.013872260430517341,0.009995471500062202,0.0013405738724543222
2005-09-05,-0.02484399878916588,-0.0400090817742296,-0.020997156182630747
2005-09-06,-0.0018119438566656916,-0.012193417366049255,0.016006170107615843
2005-09-07,-0.002376254780060177,0.0077197555330457725,0.01947976099503986
2005-09-08,-0.012903138851001464,0.0018383417115330808,0.020834782920474096
2005-09-09,0.00840133191005076,0.02555616041111367,0.002166360237794191
2005-09-12,-0.002771375497815105,-0.03794956626859394,0.01771088061890668
2005-09-13,-0.005258571527747235,0.008902731082571268,0.001309221770810583
2005-09-14,0.0068920126056467865,0.00246901639468438,-0.009087641821409384
2005-09-15,-0.006182163388985004,0.004258905311616163,0.012239194906825877
2005-09-16,0.0178718148880962,-0.0040233602689882025,0.002830259462470437
2005-09-19,0.003758275864697755,-0.00535928922053578,0.004188278792824333
2005-09-20,-0.00601646691504239,-0.029313758732200806,0.02827500726758117
2005-09-21,-0.024088919591619844,0.036909634692619854,0.007197730008670043
2005-09-22,-0.015284995376390326,-0.020162885935320743,0.022962452829986515
2005-09-23,0.01446804747131118,0.020386573094668903,0.02163986998895953
2005-09-26,-0.0011529221675205493,-0.004600183079219205,-0.019624866087767222
2005-09-27,-0.003394476943910191,-0.003438857561406061,0.013592610758877388
2005-09-28,0.020949921751636603,0.03808913265162067,0.0011636264886475771
2005-09-29,-0.01694415969444674,-0.004364518596105549,0.009152973605054637
2005-09-30,-0.006509758644838809,0.02331257466900641,-0.01320100427503232
2005-10-03,-0.005544205697631809,-0.002626957748830616,0.0100918166855025
2005-10-04,0.007741476675860779,0.011882760023141042,0.025670848849458174
2005-10-05,-0.008572515910074593,-0.008188976999974758,-0.008568788558335387
2005-10-06,-0.007226286831823336,-0.02080467681439287,0.009209818503521167
2005-10-07,-0.01976762863036191,-0.014582088141963863,0.013091632700351729
2005-10-10,0.010165234337819174,0.01638257192698232,-0.008030188207271772
2005-10-11,0.009819066518048265,0.009161012206689663,0.011976670617954792
2005-10-12,-0.00630798019021485,0.0068988101775317515,0.011923810956929402
2005-10-13,0.002450968492183932,-0.004179569147865556,-0.003754731149911
2005-10-14,-0.01625873158242545,0.004554450245620934,-0.00910216809373312
2005-10-17,-0.005106926093262245,0.018108191431920707,0.015097301314753503
2005-10-18,0.01768584606378453,0.003625981547557686,-0.012401453881452104
2005-10-19,0.0010512440564837758,0.004131588570558531,-0.017163926131488032
2005-10-20,0.0291514788471688,-0.028624819725820348,0.013635047145555735
2005-10-21,-0.01106782964460248,-0.012486416411405703,-0.010275740181413102
2005-10-24,0.0079075259014872,-0.013928897281090294,-0.003720644993251164
2005-10-25,-0.0026890050656332466,-0.01787874483865441,0.008316908101363792
2005-10-26,0.007357999506794374,0.00513784916140019,0.011415951326412583
2005-10-27,-0.00029496152701827976,0.03677732205306941,0.026135774058048004
2005-10-28,-0.006932033302859748,0.027110860030020917,0.006921023542147843
2005-10-31,-0.01049767116674627,0.010782499252513792,-0.004210338872837728
2005-11-01,0.03916913092109559,-0.020143185992438372,-0.012685306383488658
2005-11-02,-0.0025727349629961396,0.012397700953286624,-0.02602722738646432
2005-11-03,-0.02515114045939978,0.0332116690460679,0.020021309761574436
2005-11-04,-0.006942071676320496,-0.022430979818381082,-0.0001615996801547438
2005-11-07,0.008956979939767944,-0.016121266689353306,0.014978897042112771
2005-11-08,-0.006567611508742697,-0.05339952524595044,0.007537773022321069
2005-11-09,0.01752958158462548,-0.03112269144405389,-0.0010574658886070966
2005-11-10,0.011966298767305364,0.039788747883491904,-0.03977499317234396
2005-11-11,-0.00232367994590293,0.039382937775599106,-0.014585614415693766
2005-11-14,-0.005723103090247119,0.016032387746648353,0.0030202275195704885
2005-11-15,-0.012277339761695236,0.008180443895582727,0.02315359635446146
2005-11-16,-0.008153149832267505,-0.011320686415444937,0.018903840397925434
2005-11-17,-0.018065501047331723,0.017323345290875983,0.01660817683629984
2005-11-18,0.016069707140914612,-0.003912740630028009,0.003091214324697972
2005-11-21,0.019434915608130106,0.040599118155213845,-0.006604741037705206
2005-11-22,-0.01654404109929428,0.019808991277628384,-0.014653792629204167
2005-11-23,-0.01402910129073125,0.02116178366885897,0.011038193367511554
2005-11-24,-0.02152543924312036,0.003393173636027152,0.008895303020167968
2005-11-25,-0.011068973117815559,-0.012678003217516132,-0.006606325073491338
2005-11-28,-0.03849361789281144,0.024732734169447334,0.01037001576362685
2005-11-29,-0.012570571451362858,-0.008228418591571095,-0.03339635134291544
2005-11-30,0.01699321276670666,-0.02683793230586678,0.005324309083022147
2005-12-01,-0.004977502806852345,0.025574578243322363,-0.01940384778410475
2005-12-02,0.011092881018313993,0.016757928185612177,0.008883578445121934
2005-12-05,-0.006522333620821963,1.1529812866289468e-05,-0.015653054443106367
2005-12-06,0.02256492840122329,0.00998758409340893,-0.011561485846201026
2005-12-07,0.0016363511871162492,0.052518391759420545,-0.01689620593418782
2005-12-08,-0.004761303423464308,-0.04824480269240898,0.0004734373831069517
2005-12-09,0.03245304663975912,-0.0011763361226826991,0.019188199772045864
2005-12-12,-0.005388638314997332,0.009094038727411682,-0.00266802590016366
2005-12-13,-0.015015979946540048,-0.005713735587690349,0.005496781524257657
2005-12-14,0.003318306024979803,-0.016760963443658707,0.015821647530273767
2005-12-15,-0.0005158323786815071,0.03125319234020201,-0.01916907838698023
2005-12-16,0.013562261916447983,0.04690204738275834,0.023470963739683232
2005-12-19,-0.01207630759097359,0.020080351805205586,0.02362864786201147
2005-12-20,0.010776543263034488,0.02673687771573429,-0.0010580944483535367
2005-12-21,0.010378897916353862,-0.01428010549363993,0.001904349405961527
2005-12-22,-0.008740437109636751,-0.005129227505463506,-0.019998861372712968
2005-12-23,0.002556433853939552,0.007660297480839624,-0.009987439367222387
2005-12-26,-0.010449783875003484,0.017346165001498635,-0.014097630631326179
2005-12-27,0.030101963430837323,-0.00536506789741522,0.025369301169376968
2005-12-28,-0.010064173773400808,0.02786847708799202,-0.003021986133930376
2005-12-29,-0.005142729625987471,0.007595223603317434,-0.013149471067450277
2005-12-30,-0.01307102614900653,0.01858376464690519,-0.00020748852757891475
2006-01-02,-0.003664714614373591,0.03261184055284612,-0.016758242539367637
2006-01-03,0.00020523526315234733,0.01265752305913281,-0.044514930270878404
2006-01-04,0.009773161775754715,-0.017982493280001666,-0.013406338892281253
2006-01-05,-0.007993924444619436,-0.024771995363138958,0.03217499833804998
2006-01-06,-0.001869174370483456,-0.012078681469944197,0.03694035127892905
2006-01-09,-0.01762801355943107,-0.0016797067981428387,0.0004116030721521282
2006-01-10,-0.00952245473906999,-0.0010252769402541377,0.017923885994292663
2006-01-11,0.035221703271261576,-0.008725112878252584,0.0016636856242086694
2006-01-12,0.011679345650549126,0.005987026540580486,-0.02391580481534564
2006-01-13,-0.010229000192424483,0.002044615754797992,0.009226350026836042
2006-01-16,-0.016265918921988025,0.011449006037409577,0.034560834832703266
2006-01-17,-0.011447244517611997,-0.009092668429502725,0.0021382942107521855
2006-01-18,0.00034747870432744307,0.02318633569079501,-0.029245725397998933
2006-01-19,0.0005403394596329646,-0.0468041208139168,0.02233686056091236
2006-01-20,-0.00927401620145928,0.007283412506396253,-0.01534811459765711
2006-01-23,-0.015668124304582563,0.001628523663541196,-0.02462052784909476
2006-01-24,0.01870817834614532,0.012134657201585084,-0.012150470445945407
2006-01-25,0.004983135006227649,0.036261295398560364,-0.02045998404786065
2006-01-26,-0.00481450264933877,0.018474406653865596,0.012657343987996207
2006-01-27,-0.0024477086132462995,0.00425673782601169,0.022973125617795773
2006-01-30,-0.006439045886679773,-0.008540260812608813,-0.028385776502489135
2006-01-31,-0.03655330788008365,0.013732410366884459,-0.007556997344479952
2006-02-01,0.0031772515911683524,-0.004601538577105567,0.018359444530531715
2006-02-02,-0.013495126724251339,-0.00878940462973791,-0.002209428612459854
2006-02-03,-0.011909863980705038,0.02384634744397837,0.03300992917519362
2006-02-06,-0.00741780650001544,0.005473064365489112,0.010848401576339572
2006-02-07,0.009660804478159049,0.008381714735449628,-0.0014909994145853637
2006-02-08,-0.015037922489696607,0.0003782182846946915,0.00449084445075704
2006-02-09,-0.017274449598318146,-0.01704306519513918,0.016991459443062296
2006-02-10,0.008929451670994196,-0.04146924172086145,0.0026439159747440005
2006-02-13,0.009221658194206821,0.010501151193309988,-0.021161608987114364
2006-02-14,-0.012355423907124003,0.013795036731153128,-0.01096663785213534
2006-02-15,0.007738862828929736,0.0044637048822836565,-0.008961132500559172
2006-02-16,-0.0038914939043763748,-0.021971563559134228,0.031090979601160057
2006-02-17,0.0040813143638303165,-0.0094610820430603,-0.00952718515169686
2006-02-20,-0.015931418852773025,-0.0012090010213511512,-0.025811434691220873
2006-02-21,0.01130025798431709,-0.02944621289289288,0.002013828489197131
2006-02-22,0.014767587029680736,-0.0028448372340363366,7.979539650187642e-05
2006-02-23,0.007489305598610771,0.0040353095950394794,-0.0047001415406383905
2006-02-24,0.006817520701915404,-0.00036983650456085573,0.005305983506744471
2006-02-27,-0.047659760965587085,-0.024172156221709366,-0.005508931027151283
2006-02-28,0.005488934170628436,-0.006608484612499546,-0.003271060879356483
2006-03-01,-0.000442494994374014,-0.01425655009740018,0.01529968345832329
2006-03-02,-0.0017128837573921138,-0.025699049239818837,0.028988802291095853
2006-03-03,-0.007743092903453461,-0.027429710246337946,0.006412285456633535
2006-03-06,0.0011548905066549341,-0.001512901311414675,-0.0005351184158683725
2006-03-07,0.005254898156479709,-0.015366765243967948,-0.0012607647803549139
2006-03-08,-0.00343210379054432,0.041416603439245074,-0.012287667401864112
2006-03-09,-0.005562578742527113,0.001974836332465167,-0.006570145844193612
2006-03-10,0.01584056356998072,0.0056756490749593205,-0.026680043090038866
2006-03-13,-0.014488754745741458,-0.0010463068046675096,0.0012022801428060398
2006-03-14,0.013719789015922761,-0.013425498281193863,-0.0017305942433695322
2006-03-15,0.0017422414284736694,0.01637640186220319,0.022968449147612167
2006-03-16,-0.010081215131734145,0.010479557173383244,-0.036633364858914795
2006-03-17,-0.003089238472185064,0.012170654685391453,0.029086235077386273
2006-03-20,-0.011325427466573501,0.008369198258691377,0.011178052297040678
2006-03-21,0.009111760409254526,-0.03669453606343608,0.007652955837869564
2006-03-22,0.00409771570122076,0.011823740686452235,-0.004851511854823718
2006-03-23,-0.007069265240389153,-0.004768070161659952,-0.015043042093026326
2006-03-24,-0.013444435689834167,0.00046132110576039875,-0.030220762792509927
2006-03-27,0.004505584377071124,0.01980931383106103,0.00435652931412266
2006-03-28,0.01197090651341173,-0.006036715352422473,-0.027834352513224296
2006-03-29,-0.0018392778316921761,-0.02576170211658289,0.040806650376850905
2006-03-30,0.005464681577194475,0.00956721773184211,0.013041576601409572
2006-03-31,-0.004853985547342275,0.042008642467635686,-0.020999652860126564
2006-04-03,0.00118179869383534,-0.02641449596593763,0.00516002599782426
2006-04-04,-0.003599541424108356,0.006930559043098784,-0.013129956685688069
2006-04-05,0.003977259453008941,-0.0075762330722569625,-0.019932737625723118
2006-04-06,-0.01905849948495574,0.025172117701430557,-0.0013083323985228219
2006-04-07,0.00906229467361166,-0.00019070003126842673,-0.0272002017237156
2006-04-10,-0.0031729530068672148,-0.026554506564963384,0.006913093174816145
2006-04-11,0.004771202741011314,-0.04131307769772262,0.023269328623626916
2006-04-12,-0.00437402593081499,0.029703595718288466,0.01384328915899858
2006-04-13,0.004342485039245539,-0.0007509585490055381,-0.012650708611573731
2006-04-14,-0.013571631106060581,-0.015331971107997352,-0.00897546153755962
2006-04-17,0.01568079310483502,-0.0037145320661835543,0.002859629737443429
2006-04-18,-0.022010633742766628,-0.00010646639043441361,0.00976009427638767
2006-04-19,-0.011996513990851576,-0.01653200819220045,0.01653282500495826
2006-04-20,0.0036107569471396875,-0.004531308799812391,0.017059305231569503
2006-04-21,0.018372015112078026,0.014695424924966007,-0.0006325839519120735
2006-04-24,0.0028133967092572733,-0.02579085212350661,-0.0009727228080720842
2006-04-25,-0.0031251663443045367,0.02212783769272152,0.020104905228251535
2006-04-26,-0.017681185918348784,-0.013161639156123683,-0.014083706287607325
2006-04-27,-0.001513608596198268,0.005047197513874809,-0.007473375490079129
2006-04-28,-6.532090587551199e-05,0.030080575446192,-0.017532214337535417
2006-05-01,0.02139947489422406,-0.021086970177606263,-0.021894784662450203
2006-05-02,0.007010329680781463,-0.0005943571400449789,-0.0019753092006168666
2006-05-03,-0.01943468496318699,0.008939489878897918,-0.0028381546298703827
2006-05-04,0.02648056894206279,0.018708220363535644,-0.02070412154040475
2006-05-05,-0.006014539349280195,-0.01679644736695719,0.018822149236584106
2006-05-08,-0.01068696672471964,0.029552414954679213,-0.00856904527262257
2006-05-09,0.019149816457314797,-0.039849719345170155,-0.011456789155715916
2006-05-10,-0.0013475592741799287,0.004971042637393392,-0.01038411488025298
2006-05-11,-0.004446689904028842,-0.022063280116455596,-0.016226803221300653
2006-05-12,0.003067208167593151,-0.003300478231494739,-0.010577951407142934
2006-05-15,0.010618057875788647,0.01604295976817147,0.014818860419495698
2006-05-16,0.012155337947177712,-0.005548329193445167,0.024159599739235108
2006-05-17,-0.017723390916160087,0.020687646635124707,0.022409313449358547
2006-05-18,0.026049357406861942,0.0037555990461301514,0.014054950032345888
2006-05-19,0.010893667268305662,0.01301289937762807,0.006890366882615277
2006-05-22,-0.005132016167763716,0.01041183949604376,0.005261763784048468
2006-05-23,-0.009960419045768207,-0.04343830561208509,0.015218756858729423
2006-05-24,-0.011641068218281795,0.03340085547806389,0.005405396546080793
2006-05-25,0.002181875091878305,-0.03144843382202115,0.01149513824135792
2006-05-26,-0.008133378567833855,0.00463434714772846,-0.0005334159513808494
2006-05-29,-0.009151828097600465,0.006527423151610011,-0.0023107674383595874
2006-05-30,0.010730576309839712,-0.034005282242617375,0.012903522497410402
2006-05-31,0.004236483443392711,-0.004943957961543776,-0.011973265378983952
2006-06-01,-0.005033527261176294,-0.011716858480639258,0.03889141751601244
2006-06-02,0.009580735956831139,-0.017797361444863248,-0.03816296178223415
2006-06-05,0.01690866649641994,0.006283754869897927,-0.04305734102956648
2006-06-06,-0.01439877141247338,0.004546663507383692,-0.01774742047579985
2006-06-07,-0.006843333212287914,0.0015352188807896824,0.008120730446137257
2006-06-08,0.012282779330561783,0.004160419788220721,-0.02051738533086218
2006-06-09,0.00862868713151962,-0.02780881455341,0.02017297948786742
2006-06-12,0.0025933952677659857,0.008554745915816411,0.007223689481492149
2006-06-13,0.01463541812961485,-0.02432308173244737,-0.004568224459319433
2006-06-14,-0.014219980324242062,-0.00853023580393147,-0.027349598593176046
2006-06-15,-0.01787489871732351,-0.011304532175486846,0.030336045615044473
2006-06-16,-0.01000381964757929,-0.028352392372567967,0.018062316571658167
2006-06-19,0.0020995738987891694,0.011814561505587934,-0.003429007227964592
2006-06-20,-0.0099934398045321,0.03206358623066312,0.02384335113619324
2006-06-21,-0.00557557713449345,-0.006925751641901546,-0.012985864503917808
2006-06-22,-0.011908724235766555,0.014111047357289299,-0.010700326853495251
2006-06-23,-0.00716822764168517,-0.016112886387631285,-0.012604756515585824
2006-06-26,-0.012213791769582387,0.011302148560517315,0.02836647063787715
2006-06-27,0.005279171265840537,0.033493971128564254,0.02892349869135562
2006-06-28,0.009891764595309587,0.015080196751696874,-0.005849738120730271
2006-06-29,-0.006362384664029777,-0.021876766191752644,0.009624497620762782
